module_name,current_version,newest_version,links,notes,tag
Nito.Disposables.dll,,,https://api.nuget.org/v3-flatcontainer/nito.disposables/index.json,,1
Digizuite.Sdk.dll,,,https://api.nuget.org/v3-flatcontainer/digizuite.sdk/index.json,,1
TimeZoneConverter.dll,,,,,0
FluentMigrator.Runner.SqlAnywhere.dll,,,,,0
Microsoft.OData.Core.dll,,,https://api.nuget.org/v3-flatcontainer/microsoft.odata.core/index.json,,1
Microsoft.OpenApi.dll,,,https://api.nuget.org/v3-flatcontainer/microsoft.openapi/index.json,,1
Algolia.Search.dll,,,,,0
Digizuite.Optimizely.dll,,,https://api.nuget.org/v3-flatcontainer/digizuite.optimizely/index.json,,1
System.Security.Cryptography.Pkcs.dll,,,,,0
Microsoft.AspNetCore.Mvc.Razor.RuntimeCompilation.dll,,,,,0
FluentMigrator.Runner.Hana.dll,,,,,0
Swashbuckle.AspNetCore.SwaggerUI.dll,,,,,0
MediatR.Extensions.Microsoft.DependencyInjection.dll,,,,,0
StructureMap.Microsoft.DependencyInjection.dll,,,,,0
MediatR.dll,,,,,0
Nito.AsyncEx.Tasks.dll,,,,,0
Swashbuckle.AspNetCore.Swagger.dll,,,https://api.nuget.org/v3-flatcontainer/swashbuckle.aspnetcore.swagger/index.json,,1
PictureRenderer.Optimizely.dll,,,https://nuget.optimizely.com/package/?id=PictureRenderer.Optimizely,,1
PictureRenderer.dll,,,https://github.com/ErikHen/PictureRenderer,,1
Microsoft.Extensions.Http.Polly.dll,,,https://api.nuget.org/v3-flatcontainer/microsoft.extensions.http.polly/index.json,,1
Google.Cloud.RecaptchaEnterprise.V1.dll,,,https://api.nuget.org/v3-flatcontainer/google.cloud.recaptchaenterprise.v1/index.json,,1
Google.Api.Gax.dll,,,https://api.nuget.org/v3-flatcontainer/google.api.gax/index.json,,1
Google.Api.CommonProtos.dll,,,https://api.nuget.org/v3-flatcontainer/google.api.commonprotos/index.json,,1
Microsoft.OpenApi.dll,,,https://api.nuget.org/v3-flatcontainer/microsoft.openapi/index.json,,1
Dapper.dll,,,https://api.nuget.org/v3-flatcontainer/dapper/index.json,,1
Google.Apis.dll,,,https://api.nuget.org/v3-flatcontainer/google.apis/index.json,,1
Grpc.Net.Client.dll,,,https://api.nuget.org/v3-flatcontainer/grpc.net.client/index.json,,1
Geta.NotFoundHandler.dll,,,https://github.com/Geta/geta-notfoundhandler,,1
Geta.NotFoundHandler.Optimizely.dll,,,https://nuget.optimizely.com/package/?id=Geta.NotFoundHandler.Optimizely,,1
MailChimp.Net.dll,,,https://api.nuget.org/v3-flatcontainer/grpc.net.client/index.json,,1
Polly.Contrib.WaitAndRetry.dll,,,,,0
StackifyLib.dll,,,https://github.com/stackify/stackify-api-dotnet,,1
Polly.Extensions.Http.dll,,,,,0
StackifyLib.AspNetCore.dll,,,,,0
Polly.Contrib.WaitAndRetry.dll,,,,,0
OpenIddict.Core.dll,,,https://github.com/openiddict/openiddict-core,,1
OpenIddict.EntityFrameworkCore.Models.dll,,,,,0
OpenIddict.EntityFrameworkCore.dll,,,,,0
Nito.Collections.Deque.dll,,,https://api.nuget.org/v3-flatcontainer/nito.collections.deque/index.json,,1
DbLocalizationProvider.Storage.SqlServer.dll,,,,,0
OpenIddict.Validation.ServerIntegration.dll,,,,,0
Serilog.Sinks.File.dll,,,,,0
Serilog.Formatting.Compact.dll,,,,,0
Schumacher.Tamnar.ERP.dll,,,,,0
Schumacher.Optimizely.Logging.dll,,,,,0
Schumacher.Core.dll,,,,,0
Schumacher.Optimizely.Web.dll,,,,,0
Schumacher.Optimizely.Campaign.dll,,,,,0
Serilog.dll,,,https://api.nuget.org/v3-flatcontainer/serilog/index.json,,1
Schumacher.Optimizely.Tracking.dll,,,,,0
Schumacher.Optimizely.Core.dll,,,,,0
Schumacher.Website.dll,,,,,0
Serilog.Sinks.Debug.dll,,,,,0
OpenIddict.Server.dll,,,,,0
OpenIddict.Validation.dll,,,,,0
OpenIddict.Validation.SystemNetHttp.dll,,,,,0
OpenIddict.Server.DataProtection.dll,,,,,0
OpenIddict.Server.AspNetCore.dll,,,,,0
OpenIddict.Validation.AspNetCore.dll,,,,,0
OpenIddict.Validation.DataProtection.dll,,,,,0
Mapster.Core.dll,,,https://api.nuget.org/v3-flatcontainer/mapster.core/index.json,,1
OpenIddict.Abstractions.dll,,,,,0
Nito.Cancellation.dll,,,,,0
Serilog.Sinks.Console.dll,,,,,0
Nito.AsyncEx.Coordination.dll,,,,,0
Flurl.dll,,,https://api.nuget.org/v3-flatcontainer/flurl/index.json,,1
Flurl.Http.dll,,,,,0
Autofac.dll,,,https://api.nuget.org/v3-flatcontainer/autofac/index.json,,1
Scrutor.dll,,,https://github.com/khellang/Scrutor,,1
DynamicExpresso.Core.dll,,,https://api.nuget.org/v3-flatcontainer/dynamicexpresso.core/index.json,,1
DbLocalizationProvider.AdminUI.EPiServer.dll,,,,,0
DbLocalizationProvider.EPiServer.dll,,,,,0
DbLocalizationProvider.AspNetCore.dll,,,,,0
DbLocalizationProvider.AdminUI.AspNetCore.dll,,,,,0
DbLocalizationProvider.AdminUI.Models.dll,,,,,0
DbLocalizationProvider.dll,,,https://api.nuget.org/v3-flatcontainer/localizationprovider.aspnetcore/index.json,,1
FluentValidation.DependencyInjectionExtensions.dll,,,,,0
FluentValidation.AspNetCore.dll,,,https://api.nuget.org/v3-flatcontainer/fluentvalidation/index.json,,1
FluentResults.dll,,,,,0
DbLocalizationProvider.Abstractions.dll,,,,,0
EPiServer.Personalization.MaxMindGeolocation.dll,,,,,0
FluentValidation.dll,,,,,0
EPiServer.OpenIDConnect.dll,,,,,0
Nito.AsyncEx.Oop.dll,,,,,0
EPiServer.OpenIDConnect.UI.dll,,,,,0
Geta.Optimizely.GeolocationTools.dll,,,https://nuget.optimizely.com/package/?id=EPiServer.Personalization.MaxMindGeolocation,,1
Nito.AsyncEx.Interop.WaitHandles.dll,,,,,0
Serilog.Settings.Configuration.dll,,,,,0
Serilog.Extensions.Logging.dll,,,,,0
Serilog.Extensions.Hosting.dll,,,,,0
EPiServer.ServiceApi.dll,,,https://nuget.optimizely.com/package/?id=EPiServer.ServiceApi,,1
Microsoft.Extensions.Diagnostics.HealthChecks.Abstractions.dll,,,,,0
EPiServer.ServiceApi.Commerce.dll,,,https://nuget.optimizely.com/package/?id=EPiServer.ServiceApi.Commerce,,1
MaxMind.Db.dll,,,https://api.nuget.org/v3-flatcontainer/maxmind.db/index.json,,1
MaxMind.GeoIP2.dll,,,https://api.nuget.org/v3-flatcontainer/maxmind.geoip2/index.json,,1
Serilog.AspNetCore.dll,,,,,0
StronglyTypedIds.Attributes.dll,,,,,0
Mapster.dll,,,,,0
Wangkanai.Runtime.dll,,,,,0
AspNetCoreRateLimit.dll,,,,,0
Geta.NotFoundHandler.Admin.dll,,,https://github.com/Geta/geta-notfoundhandler,,1
Geta.NotFoundHandler.Optimizely.Commerce.dll,,,,,0
Geta.Optimizely.GeolocationTools.Commerce.dll,,,,,0
Wangkanai.Webserver.dll,,,,,0
Bia.Countries.dll,,,,,0
Avensia.Nitro5.Esales.ConnectorV2.dll,,,,,1
Avensia.Nitro5.inRiver.Core.dll,,,,,1
Avensia.Nitro5.inRiver.Connector.dll,,,,,1
Avensia.Nitro5.Scope.Mvc.dll,,,,,1
Avensia.Nitro5.Redirector.dll,,,,,1
KameleoonClient.dll,,,https://github.com/Kameleoon/client-js,,1
Irony.dll,,,https://github.com/IronyProject/Irony,,1
ExcelDataReader.dll,,,https://api.nuget.org/v3-flatcontainer/exceldatareader/index.json,,1
Avensia.Nitro5.Esales.IndexBuilder.dll,,,,,1
Nancy.dll,,,https://api.nuget.org/v3-flatcontainer/nancy/index.json,,1
Serilog.Enrichers.Environment.dll,,,,,0
SendGrid.Extensions.DependencyInjection.dll,,,,,0
Avensia.Payments.Aera.dll,,,,,1
ExcelNumberFormat.dll,,,,,0
Consignor.dll,,,,,0
Avensia.Nitro5.SiteInfra.dll,,,,,1
Avensia.Common.dll,,,,,1
YotpoIntegration.dll,,,,,1
EPPlus.dll,,,https://api.nuget.org/v3-flatcontainer/epplus/index.json,,1
Avensia.Shop.dll,,,,,1
FastMember.dll,,,,,0
Serilog.Enrichers.Thread.dll,,,,,0
EvtSource.dll,,,https://github.com/3ventic/EvtSource,,1
Serilog.Sinks.Raygun.dll,,,,,0
Mindscape.Raygun4Net.NetCore.dll,,,https://github.com/MindscapeHQ/raygun4net,,1
Mindscape.Raygun4Net.AspNetCore.dll,,,,,0
Porterbuddy.dll,,,,,0
Mindscape.Raygun4Net.NetCore.Common.dll,,,,,0
Avensia.Nitro5.Jobs.dll,,,,,1
Avensia.Nitro5.Facebook.ConversionsApi.dll,,,,,1
Avensia.Nitro5.Scope.dll,,,,,1
Avensia.Nitro5.SqlAdmin.dll,,,,,1
Avensia.Nitro5.Payments.TestPayment.dll,,,,,1
Auth0.AuthenticationApi.dll,,,,,0
Auth0.Core.dll,,,https://github.com/auth0/auth0.net,,1
ClosedXML.dll,,,,,0
Microsoft.Extensions.PlatformAbstractions.dll,,,,,0
Quartz.Extensions.Hosting.dll,,,https://api.nuget.org/v3-flatcontainer/quartz.extensions.hosting/index.json,,1
Quartz.Extensions.DependencyInjection.dll,,,,,0
Quartz.AspNetCore.dll,,,https://api.nuget.org/v3-flatcontainer/quartz.aspnetcore/index.json,,1
Quartz.dll,,,https://api.nuget.org/v3-flatcontainer/quartz/index.json,,1
Avensia.Nitro5.Esales.ConfigGeneration.dll,,,,,1
EPiServer.Cms.AddOns.Blocks.Component.dll,,,https://nuget.optimizely.com/package/?id=EPiServer.Cms.AddOns.Blocks,,1
EPiServer.Cms.AddOns.Blocks.dll,,,,,0
PhoneNumbers.dll,,,https://github.com/twcclegg/libphonenumber-csharp,,1
FakeItEasy.dll,,,https://github.com/FakeItEasy/FakeItEasy,,1
Avensia.Nitro5.Esales.DebugTools.dll,,,,,1
Avensia.Nitro5.Checkout.dll,,,,,1
Avensia.Nitro5.VirtualDiscounts.dll,,,,,1
Avensia.Nitro5.PriceHistory.dll,,,,,1
ClearScript.Core.dll,,,https://api.nuget.org/v3-flatcontainer/microsoft.clearscript.core/index.json,,1
ClearScript.V8.dll,,,https://api.nuget.org/v3-flatcontainer/microsoft.clearscript.v8/index.json,,1
ClearScript.V8.ICUData.dll,,,,,0
Serilog.Sinks.ApplicationInsights.dll,,,,,0
Avensia.Nitro5.ContentFinder.dll,,,,,1
Avensia.Nitro5.Forms.dll,,,,,1
XLParser.dll,,,https://github.com/spreadsheetlab/XLParser,,1
Avensia.Nitro5.Scope.EpiServer.dll,,,,,1
Avensia.Nitro5.Core.dll,,,,,1
Avensia.Nitro5.EpiFoundation.dll,,,,,1
Avensia.Nitro5.Localization.dll,,,,,1
System.Xml.XPath.XmlDocument.dll,,,,,0
EPiServer.AvataxConnector.dll,,,https://nuget.optimizely.com/package/?id=EPiServer.AvataxConnector,,1
System.Net.WebSockets.WebSocketProtocol.dll,,,,,0
Schema.NET.dll,,,https://api.nuget.org/v3-flatcontainer/schema.net/index.json,,1
Microsoft.AspNetCore.Server.Kestrel.Transport.Abstractions.dll,,,,,0
Microsoft.AspNetCore.Server.Kestrel.Https.dll,,,,,0
EPiServer.AvataxConnector.UI.dll,,,,,0
CoreWCF.WebHttp.dll,,,https://api.nuget.org/v3-flatcontainer/corewcf.webhttp/index.json,,1
System.Web.Services.Description.dll,,,,,0
CoreWCF.NetTcp.dll,,,,,0
EPiServer.Find.Personalization.dll,,,https://nuget.optimizely.com/package/?id=EPiServer.Find.Personalization,,1
CoreWCF.ConfigurationManager.dll,,,,,0
Microsoft.IdentityModel.Protocols.WsFederation.dll,,,,,0
Microsoft.Extensions.Diagnostics.HealthChecks.Abstractions.dll,,,,,0
Avalara.AvaTax.RestClient.dll,,,https://api.nuget.org/v3-flatcontainer/avalara.avatax/index.json,,1
EPiServer.ContentApi.Routing.dll,,,,,0
System.DirectoryServices.dll,,,,,0
EPiServer.ContentApi.Core.dll,,,https://nuget.optimizely.com/package/?id=EPiServer.ContentDeliveryApi.Core,,1
EPiServer.ContentApi.Cms.dll,,,,,0
MoreLinq.dll,,,https://api.nuget.org/v3-flatcontainer/morelinq/index.json,,1
EPPlus.Interfaces.dll,,,,,0
CoreWCF.NetFramingBase.dll,,,,,0
System.ServiceModel.NetFramingBase.dll,,,,,0
CoreWCF.Primitives.dll,,,,,0
CoreWCF.Http.dll,,,,,0
Microsoft.Bcl.TimeProvider.dll,,,https://api.nuget.org/v3-flatcontainer/microsoft.bcl.timeprovider/8.0.1/index.json,,1
System.DirectoryServices.Protocols.dll,,,,,0
Renci.SshNet.dll,,,https://github.com/sshnet/SSH.NET,,1
Microsoft.Extensions.Diagnostics.HealthChecks.Abstractions.dll,,,,,0
GeoCoordinate.NetCore.dll,,,https://api.nuget.org/v3-flatcontainer/geocoordinate.netcore/index.json,,1
System.Net.Http.Extensions.dll,,,,,0
System.Net.Http.Primitives.dll,,,,,0
Microsoft.OData.ModelBuilder.dll,,,,,0
System.Management.dll,,,,,0
Serilog.Extensions.Logging.ApplicationInsights.dll,,,,,0
System.Reactive.dll,,,https://api.nuget.org/v3-flatcontainer/system.reactive/index.json,,1
Microsoft.Web.XmlTransform.dll,,,,,0
StructureMap.AspNetCore.dll,,,,,0
ImageProcessor.Core.dll,,,https://github.com/JimBobSquarePants/ImageProcessor,,1
EPiServer.Labs.ProjectEnhancements.dll,,,https://nuget.optimizely.com/package/?id=EPiServer.Labs.ProjectEnhancements,,1
Microsoft.AspNetCore.OData.dll,,,,,0
NuGet.Common.dll,,,,,0
Microsoft.Owin.Security.dll,,,,,0
EPiServer.GoogleAnalytics.dll,,,https://nuget.optimizely.com/package/?id=EPiServer.GoogleAnalytics,,1
Geta.Optimizely.Tags.dll,,,https://nuget.optimizely.com/package/?id=Geta.Optimizely.Tags,,1
EPiServer.Commerce.FindSearchProvider.dll,,,https://nuget.optimizely.com/package/?id=EPiServer.Commerce.FindSearchProvider,,1
System.Web.WebPages.Razor.dll,,,,,0
System.Web.WebPages.Deployment.dll,,,,,0
System.Web.Razor.dll,,,,,0
System.Web.WebPages.dll,,,,,0
System.Web.Helpers.dll,,,,,0
System.Web.Http.dll,,,,,0
System.Web.Mvc.dll,,,,,0
Microsoft.AspNetCore.Authentication.Negotiate.dll,,,,,0
Microsoft.AspNetCore.Connections.Abstractions.dll,,,,,0
EPiServer.ContentApi.Search.dll,,,,,0
Episerver.Marketing.Common.dll,,,,,0
EPiServer.ContentApi.Search.Commerce.dll,,,,,0
EPiServer.ContentManagementApi.dll,,,,,0
EPiServer.ContentApi.Forms.dll,,,,,0
EPiServer.ContentDefinitionsApi.dll,,,,,0
Microsoft.Extensions.Primitives.dll,,,,,0
System.Text.Encodings.Web.dll,,,,,0
Microsoft.Extensions.Options.dll,,,,,0
Microsoft.Extensions.Diagnostics.Abstractions.dll,,,,,0
Microsoft.Extensions.Configuration.Binder.dll,,,,,0
constructor.io.dll,,,https://api.nuget.org/v3-flatcontainer/constructor.io/index.json,,1
Bynder.dll,,,,,0
EPiServer.ContentApi.Commerce.dll,,,,,0
Episerver.Marketing.Connector.dll,,,,,0
Episerver.Marketing.Connector.Forms.dll,,,,,0
Advanced.CMS.ApprovalReviews.dll,,,,,0
Microsoft.Owin.dll,,,,,0
Microsoft.Owin.Host.SystemWeb.dll,,,,,0
Microsoft.Owin.Security.Cookies.dll,,,,,0
Microsoft.Owin.Security.OpenIdConnect.dll,,,,,0
Geta.Optimizely.Categories.Views.dll,,,,,0
Geta.Optimizely.Categories.dll,,,https://nuget.optimizely.com/package/?id=Geta.Optimizely.Categories,,1
Geta.Optimizely.Categories.Find.dll,,,,,0
AWSSDK.SimpleNotificationService.dll,,,,,0
EPiServer.Telemetry.UI.dll,,,,,0
EPiServer.Labs.ContentManager.Core.dll,,,,,0
EPiServer.Labs.ContentManager.dll,,,https://nuget.optimizely.com/package/?id=EPiServer.Labs.ContentManager,,1
Advanced.CMS.TimeProperty.dll,,,,,0
EPiServer.PdfPreview.dll,,,https://nuget.optimizely.com/package/?id=EPiServer.PdfPreview,,1
GraphQL.Client.dll,,,https://api.nuget.org/v3-flatcontainer/graphql.client/index.json,,1
GraphQL.Client.Abstractions.Websocket.dll,,,,,0
GraphQL.Client.Serializer.Newtonsoft.dll,,,,,0
GraphQL.Primitives.dll,,,,,0
GraphQL.Client.Abstractions.dll,,,,,0
Microsoft.AspNet.Identity.Core.dll,,,https://api.nuget.org/v3-flatcontainer/microsoft.aspnet.identity.core/index.json,,1
UNRVLD.ODP.VisitorGroups.dll,,,https://github.com/unrvld/ODP.VisitorGroups,,1
Owin.dll,,,,,0
NuGet.Configuration.dll,,,,,0
NuGet.Frameworks.dll,,,,,0
NuGet.Packaging.dll,,,,,0
NuGet.Protocol.dll,,,,,0
NuGet.Versioning.dll,,,,,0
Braintree.dll,,,https://api.nuget.org/v3-flatcontainer/braintree/index.json,,1
Advanced.CMS.AdvancedReviews.dll,,,https://nuget.optimizely.com/package/?id=Advanced.CMS.AdvancedReviews,,1
Advanced.CMS.ExternalReviews.dll,,,,,0
KountRisSdk.dll,,,,,0
Microsoft.Web.Infrastructure.dll,,,,,0
MurmurHash.dll,,,https://api.nuget.org/v3-flatcontainer/murmurhash/index.json,,1
ImagePointEditor.dll,,,https://github.com/ErikHen/ImagePointEditor,,1
NJsonSchema.dll,,,https://github.com/RicoSuter/NJsonSchema,,1
reCAPTCHA.AspNetCore.dll,,,https://github.com/griesoft/aspnetcore-recaptcha,,1
Dapper.Contrib.dll,,,,,0
RazorLight.dll,,,https://github.com/toddams/RazorLight,,1
Episerver.Turnstile.Contracts.Hmac.dll,,,https://nuget.optimizely.com/package/?id=EPiServer.Turnstile.Contracts.Hmac,,1
MimeTypes.dll,,,https://api.nuget.org/v3-flatcontainer/mimetypes/index.json,,1
EPiServer.InstantTemplates.dll,,,https://nuget.optimizely.com/package/?id=EPiServer.InstantTemplates,,1
Namotion.Reflection.dll,,,https://api.nuget.org/v3-flatcontainer/namotion.reflection/index.json,,1
FluentEmail.Razor.dll,,,,,0
FluentEmail.Smtp.dll,,,,,0
FluentEmail.Core.dll,,,https://api.nuget.org/v3-flatcontainer/fluentemail.core/index.json,,1
DEPSalesforce.dll,,,,,0
Microsoft.AspNetCore.Authentication.JwtBearer.dll,,,https://api.nuget.org/v3-flatcontainer/microsoft.aspnetcore.authentication.jwtbearer/index.json,,1
Advanced.CMS.MediaDownload.dll,,,https://nuget.optimizely.com/package/?id=Advanced.CMS.MediaDownload,,1
Microsoft.Azure.CognitiveServices.Vision.ComputerVision.dll,,,,,0
Optimizely.Cms.Preview2.Content.Models.dll,,,https://nuget.optimizely.com/package/?id=Optimizely.Cms.Preview1.Content.Models,,1
GraphQLParser.dll,,,https://api.nuget.org/v3-flatcontainer/graphql-parser/index.json,,1
Google.Apis.Auth.dll,,,,,0
Google.Apis.Core.dll,,,https://api.nuget.org/v3-flatcontainer/google.apis.core/index.json,,1
EPiServer.ContentGraph.dll,,,https://nuget.optimizely.com/package/?id=Optimizely.ContentGraph.Cms,,1
TinymceDamPicker.dll,,,https://nuget.optimizely.com/package/?id=TinymceDamPicker,,1
Google.Apis.YouTube.v3.dll,,,,,0
ExtendedCms.TinyMceEnhancements.dll,,,,,0
Microsoft.AspNetCore.SpaServices.Extensions.dll,,,,,0
ExcelDataReader.DataSet.dll,,,https://github.com/ExcelDataReader/ExcelDataReader,,1
itext.commons.dll,,,https://api.nuget.org/v3-flatcontainer/google.apis.core/index.json,,1
itext.bouncy-castle-adapter.dll,,,,,0
itext.io.dll,,,,,0
itext.bouncy-castle-connector.dll,,,,,0
Markdig.dll,,,https://api.nuget.org/v3-flatcontainer/markdig/index.json,,1
itext.kernel.dll,,,,,0
itext.layout.dll,,,,,0
itext.pdfa.dll,,,,,0
itext.pdfua.dll,,,,,0
itext.forms.dll,,,,,0
itext.styledxmlparser.dll,,,,,0
itext.sign.dll,,,,,0
itext.svg.dll,,,,,0
Optimizely.Cms.Cmp.Publishing.dll,,,https://nuget.optimizely.com/package/?id=Optimizely.Cms.Cmp.Publishing,,1
EPiServer.OptimizelyIdentity.dll,,,https://nuget.optimizely.com/package/?id=EPiServer.OptimizelyIdentity,,1
Optimizely.ContentGraph.Core.NetCore.dll,,,https://nuget.optimizely.com/package/?id=Optimizely.ContentGraph.Cms,,1
Optimizely.ContentGraph.Cms.NetCore.dll,,,,,0
OptimizelycomNetCore.dll,,,,,0
itext.barcodes.dll,,,,,0
Optimizely.Cms.Preview1.Jobs.dll,,,,,0
Optimizely.Cms.Preview1.Jobs.EPiServer.dll,,,,,0
Optimizely.Cms.Preview1.Service.dll,,,,,0
GraphQL.dll,,,https://github.com/graphql-dotnet/graphql-client,,1
Boxed.AspNetCore.TagHelpers.dll,,,,,0
Boxed.AspNetCore.dll,,,https://github.com/Dotnet-Boxed/Framework,,1
Jering.Javascript.NodeJS.dll,,,https://api.nuget.org/v3-flatcontainer/jering.javascript.nodejs/index.json,,1
Alloy.HideTabs.dll,,,,,0
Optimizely.Cms.Preview2.Core.dll,,,,,0
Optimizely.Cms.Preview2.Content.EPiServer.dll,,,,,0
DapperExtensions.DotnetCore.dll,,,,,0
Optimizely.Cms.Preview2.Content.dll,,,,,0
OptimizelySDK.NetStandard20.dll,,,,,0
Microsoft.Extensions.Options.dll,,,,,0
Jhoose.Security.Core.dll,,,https://github.com/andrewmarkham/contentsecuritypolicy,,1
Jhoose.Security.dll,,,,,0
EPiServer.Cms.WelcomeIntegration.UI.dll,,,,,0
EPiServer.Cms.WelcomeIntegration.Core.dll,,,https://nuget.optimizely.com/package/?id=EPiServer.Cms.WelcomeIntegration.Core,,1
Optimizely.Headless.Form.Core.dll,,,,,0
Optimizely.Headless.Form.Service.dll,,,,,0
Dapper.Database.dll,,,https://github.com/DapperLib/Dapper,,1
AngleSharp.dll,,,https://api.nuget.org/v3-flatcontainer/anglesharp/index.json,,1
DeepL.net.dll,,,https://api.nuget.org/v3-flatcontainer/deepl.net/index.json,,1
Optimizely.Cmp.Client.dll,,,https://nuget.optimizely.com/package/?id=Optimizely.Cmp.Client,,1
Optimizely.Cms.Preview1.Content.EPiServer.dll,,,,,0
Optimizely.Cms.Preview1.Core.dll,,,,,0
Optimizely.Cms.Preview1.Jobs.Models.dll,,,,,0
Optimizely.Cms.Preview1.Content.dll,,,,,0
Optimizely.Cms.Preview1.Content.Models.dll,,,,,0
Optimizely.Cms.Preview1.Service.Security.dll,,,,,0
Advanced.CMS.ImagePreview.dll,,,,,0
Microsoft.DotNet.PlatformAbstractions.dll,,,,,0
Avensia.DynamicsErp.dll,,,,,1
Avensia.SnapChatCapiClient.dll,,,,,1
Avensia.Nitro5.FeatureExperimentation.dll,,,,,1
MiniProfiler.Shared.dll,,,https://api.nuget.org/v3-flatcontainer/miniprofiler.shared/index.json,,1
ReHackt.Extensions.Options.Validation.dll,,,https://github.com/LionelVallet/ReHackt.Extensions.Options.Validation,,1
Microsoft.Extensions.Primitives.dll,,,,,0
Microsoft.Extensions.Configuration.Binder.dll,,,,,0
Microsoft.AspNetCore.Authentication.Google.dll,,,,,1
Microsoft.Extensions.Logging.Debug.dll,,,,,0
Avensia.Nitro5.Voyado.Connector.dll,,,,,1
System.Text.Encodings.Web.dll,,,,,0
Avensia.Nitro5.Esales.Connector.dll,,,,,1
Avensia.Nitro5.Payments.Vipps.dll,,,,,1
Microsoft.Extensions.Diagnostics.HealthChecks.Abstractions.dll,,,,,0
Microsoft.AspNetCore.Authentication.Facebook.dll,,,https://api.nuget.org/v3-flatcontainer/microsoft.aspnetcore.authentication.facebook/index.json,,1
Microsoft.Extensions.Options.dll,,,,,0
Avensia.Nitro5.Payments.KlarnaCheckoutV3.dll,,,,,1
OptimizelySDK.NetStandard20.dll,,,,,1
NJsonSchema.dll,,,,,1
Namotion.Reflection.dll,,,,,1
MurmurHash.dll,,,,,1
